generation,first_front_size,best_preference,min_cost,min_time,min_co2,avg_penalty,avg_nutrient_penalty,avg_diversity_penalty,avg_diversity,front_objectives,algorithm,user_id,diversity_label,archive_size,non_dominated_size,average_penalty,average_diversity,hypervolume
20,20.0,80.8,6.48,5.0,14.5,0.9741608626788756,0.8965373056803188,0.077623556998557,7.95,"[[-80.61516627204546, 33.274833727954544, 405.1848337279545], [-16.626784362567832, 19.523215637432166, 8.673215637432168], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-60.15454545454545, 22.755454545454548, 647.0454545454545], [-20.363556000000003, 10.276444, 145.236444], [-64.49408845512237, 36.56591154487762, 380.60591154487764], [-41.06638294835172, 18.223617051648283, 240.1336170516483], [-23.058666279166665, 15.461333720833332, 275.4413337208333], [-11.646074125840547, 16.053925874159454, 38.85392587415945], [-49.93840161944445, 28.01159838055556, 275.1615983805556], [-51.73640117, 29.873598830000002, 427.06359883], [-8.903208117724093, 10.73679188227591, 73.8967918822759], [-80.61516627204546, 33.274833727954544, 405.1848337279545], [-29.075000000000003, 7.665, 300.125], [-32.30138892952521, 18.58861107047479, 225.2986110704748], [-63.54566623583334, 32.89433376416667, 427.35433376416665]]",nsga2,1,div_on,,,,,2191059.3830051078
21,20.0,80.8,6.48,5.0,14.5,0.9681631296954528,0.8888350272423503,0.0793281024531024,7.75,"[[-80.61516627204546, 33.274833727954544, 405.1848337279545], [-16.626784362567832, 19.523215637432166, 8.673215637432168], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-60.15454545454545, 22.755454545454548, 647.0454545454545], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-20.363556000000003, 10.276444, 145.236444], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-39.251406841666665, 13.008593158333332, 360.24859315833334], [-29.075000000000003, 7.665, 300.125], [-41.06638294835172, 18.223617051648283, 240.1336170516483], [-23.058666279166665, 15.461333720833332, 275.4413337208333], [-8.903208117724093, 10.73679188227591, 73.8967918822759], [-32.30138892952521, 18.58861107047479, 225.2986110704748], [-62.551201947923474, 30.368798052076524, 465.3487980520765], [-11.646074125840547, 16.053925874159454, 38.85392587415945], [-48.9310898, 17.028910200000002, 380.0689102], [-49.93840161944445, 28.01159838055556, 275.1615983805556]]",nsga2,1,div_on,,,,,2254527.444446371
22,20.0,80.8,6.48,5.0,14.5,0.7879349404164002,0.7153634147198745,0.0725715256965257,8.75,"[[-80.61516627204546, 33.274833727954544, 405.1848337279545], [-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-60.15454545454545, 22.755454545454548, 647.0454545454545], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-32.30138892952521, 18.58861107047479, 225.2986110704748], [-80.61516627204546, 33.274833727954544, 405.1848337279545], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-41.13369292444444, 19.976307075555557, 335.0663070755555], [-29.075000000000003, 7.665, 300.125], [-48.9310898, 17.028910200000002, 380.0689102], [-20.029150375, 10.050849625, 145.370849625], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-11.646074125840547, 16.053925874159454, 38.85392587415945], [-62.551201947923474, 30.368798052076524, 465.3487980520765], [-23.058666279166665, 15.461333720833332, 275.4413337208333]]",nsga2,1,div_on,,,,,2183701.3366973377
23,20.0,80.8,6.48,5.0,14.5,0.8165126575119188,0.7432971924214538,0.073215465090465,8.45,"[[-80.61516627204546, 33.274833727954544, 405.1848337279545], [-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-20.029150375, 10.050849625, 145.370849625], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-60.15454545454545, 22.755454545454548, 647.0454545454545], [-11.646074125840547, 16.053925874159454, 38.85392587415945], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-41.766385855581355, 34.96361414441865, 330.8336141444187], [-23.058666279166665, 15.461333720833332, 275.4413337208333], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-52.7955123, 28.414487700000002, 339.2044877], [-33.307915722477205, 14.292084277522799, 415.1920842775228], [-32.30138892952521, 18.58861107047479, 225.2986110704748], [-41.13369292444444, 19.976307075555557, 335.0663070755555], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-48.9310898, 17.028910200000002, 380.0689102]]",nsga2,1,div_on,,,,,2144011.181980538
24,20.0,80.8,6.48,5.0,14.5,0.8234351109385851,0.748542156670631,0.0748929542679542,8.45,"[[-80.61516627204546, 33.274833727954544, 405.1848337279545], [-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-42.50541941269643, 15.18458058730357, 625.1945805873036], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-11.646074125840547, 16.053925874159454, 38.85392587415945], [-20.029150375, 10.050849625, 145.370849625], [-41.766385855581355, 34.96361414441865, 330.8336141444187], [-60.45497217329545, 29.73502782670455, 387.14502782670456], [-60.15454545454545, 22.755454545454548, 647.0454545454545], [-20.029150375, 10.050849625, 145.370849625], [-33.307915722477205, 14.292084277522799, 415.1920842775228], [-41.13369292444444, 19.976307075555557, 335.0663070755555], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-23.058666279166665, 15.461333720833332, 275.4413337208333]]",nsga2,1,div_on,,,,,2067192.305926016
25,20.0,80.8,6.48,5.0,14.5,1.010837074912716,0.93469654877219,0.0761405261405261,8.55,"[[-80.61516627204546, 33.274833727954544, 405.1848337279545], [-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-54.56124390357142, 18.568756096428572, 570.3387560964286], [-34.690818741666675, 20.829181258333335, 223.20918125833333], [-63.947569796602565, 27.502430203397438, 340.35243020339743], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-80.61516627204546, 33.274833727954544, 405.1848337279545], [-23.058666279166665, 15.461333720833332, 275.4413337208333], [-20.029150375, 10.050849625, 145.370849625], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-46.739917912163456, 19.50008208783654, 470.16008208783654], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-20.029150375, 10.050849625, 145.370849625], [-11.646074125840547, 16.053925874159454, 38.85392587415945]]",nsga2,1,div_on,,,,,2122036.4257861846
26,20.0,95.20000000000002,6.48,5.0,14.5,1.0100031227057906,0.9341650718677396,0.0758380508380508,8.55,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-84.54390910638293, 37.16609089361706, 635.3560908936171], [-29.481869516071427, 22.29813048392857, 213.11813048392858], [-63.947569796602565, 27.502430203397438, 340.35243020339743], [-35.36682616666666, 11.613173833333333, 258.3331738333333], [-20.029150375, 10.050849625, 145.370849625], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-46.739917912163456, 19.50008208783654, 470.16008208783654], [-54.56124390357142, 18.568756096428572, 570.3387560964286], [-11.646074125840547, 16.053925874159454, 38.85392587415945], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-20.029150375, 10.050849625, 145.370849625], [-57.51267393188698, 18.757326068113027, 499.187326068113]]",nsga2,1,div_on,,,,,2246959.278780211
27,20.0,95.20000000000002,6.48,5.0,14.5,1.0180836565576707,0.9411023045763188,0.0769813519813519,8.4,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-84.54390910638293, 37.16609089361706, 635.3560908936171], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-51.86982867857142, 16.930171321428574, 305.33017132142857], [-35.76704762082343, 13.882952379176565, 407.4329523791766], [-63.947569796602565, 27.502430203397438, 340.35243020339743], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-29.481869516071427, 22.29813048392857, 213.11813048392858], [-54.56124390357142, 18.568756096428572, 570.3387560964286], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-35.36682616666666, 11.613173833333333, 258.3331738333333], [-53.138088289739606, 40.75191171026039, 320.3619117102604], [-66.34568625466322, 21.9443137453368, 690.2543137453368], [-11.646074125840547, 16.053925874159454, 38.85392587415945], [-74.46387563814449, 26.33612436185553, 660.3361243618556]]",nsga2,1,div_on,,,,,2306365.561656188
28,20.0,95.20000000000002,6.48,5.0,22.1,0.8151228978522012,0.7448494213287246,0.0702734765234765,9.1,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-54.56124390357142, 18.568756096428572, 570.3387560964286], [-29.481869516071427, 22.29813048392857, 213.11813048392858], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-78.29807327927622, 31.881926720723783, 465.2019267207238], [-51.86982867857142, 16.930171321428574, 305.33017132142857], [-68.4470800293289, 25.542919970671104, 485.2529199706711], [-45.023214973763736, 13.926785026236264, 435.17678502623625], [-63.947569796602565, 27.502430203397438, 340.35243020339743], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-61.120945383333336, 27.779054616666667, 315.1790546166667], [-66.34568625466322, 21.9443137453368, 690.2543137453368]]",nsga2,1,div_on,,,,,2338892.8812832064
29,20.0,95.20000000000002,6.48,5.0,20.5,0.8130314066129714,0.7401497049812698,0.0728817016317016,8.95,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-25.275000000000002, 9.625, 165.125], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-44.779149760237, 25.310850239763003, 290.320850239763], [-58.77293041399554, 18.127069586004456, 640.1270695860045], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-78.29807327927622, 31.881926720723783, 465.2019267207238], [-63.947569796602565, 27.502430203397438, 340.35243020339743], [-38.02441690057692, 16.155583099423076, 333.1755830994231], [-66.34568625466322, 21.9443137453368, 690.2543137453368], [-61.120945383333336, 27.779054616666667, 315.1790546166667], [-74.46387563814449, 26.33612436185553, 660.3361243618556], [-33.37356985128205, 15.236430148717947, 302.42643014871794]]",nsga2,1,div_on,,,,,2293765.4308708007
30,20.0,95.20000000000002,6.48,5.0,20.5,0.8267781450732483,0.7535176555627588,0.0732604895104895,8.85,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-25.275000000000002, 9.625, 165.125], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-56.2947982224019, 24.475201777598105, 540.4052017775981], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-48.44930669522914, 22.71069330477086, 347.35069330477086], [-33.37356985128205, 15.236430148717947, 302.42643014871794], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-78.29807327927622, 31.881926720723783, 465.2019267207238], [-66.34568625466322, 21.9443137453368, 690.2543137453368], [-45.91335113124379, 20.996648868756207, 625.3866488687562], [-38.02441690057692, 16.155583099423076, 333.1755830994231], [-44.779149760237, 25.310850239763003, 290.320850239763], [-58.77293041399554, 18.127069586004456, 640.1270695860045]]",nsga2,1,div_on,,,,,2245245.2958418597
31,20.0,95.20000000000002,6.48,5.0,20.5,0.791416917900435,0.7180869839455011,0.0733299339549339,8.8,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-66.34568625466322, 21.9443137453368, 690.2543137453368], [-25.275000000000002, 9.625, 165.125], [-59.144444444444446, 15.825555555555557, 520.0555555555555], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-54.583782231276224, 26.596217768723772, 315.1162177687238], [-59.92513021121105, 30.374869788788956, 420.274869788789], [-33.37356985128205, 15.236430148717947, 302.42643014871794], [-38.3375, 16.6625, 479.0625], [-48.44930669522914, 22.71069330477086, 347.35069330477086], [-78.29807327927622, 31.881926720723783, 465.2019267207238], [-71.81142145153845, 31.32857854846154, 420.08857854846156], [-38.301014084979705, 18.89898591502029, 395.1989859150203]]",nsga2,1,div_on,,,,,2293600.186587003
32,20.0,95.20000000000002,6.48,5.0,20.5,0.8420811839695027,0.7669456944590132,0.0751354895104895,8.7,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-66.34568625466322, 21.9443137453368, 690.2543137453368], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-25.275000000000002, 9.625, 165.125], [-78.29807327927622, 31.881926720723783, 465.2019267207238], [-63.47733281670207, 25.972667183297922, 520.3226671832979], [-71.85211548506412, 26.767884514935897, 315.3478845149359], [-15.920175637508141, 19.209824362491858, 43.979824362491854], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-29.088027111603598, 14.521972888396402, 218.1119728883964], [-48.44930669522914, 22.71069330477086, 347.35069330477086], [-38.38960177179327, 18.43039822820673, 399.31039822820674], [-33.37356985128205, 15.236430148717947, 302.42643014871794], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-46.33330924751052, 19.136690752489482, 355.3666907524895]]",nsga2,1,div_on,,,,,2329830.559463282
33,20.0,105.50000000000004,6.48,5.0,18.5,0.8363416945612846,0.7651654402600303,0.0711762543012543,9.1,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-105.03541871633169, 47.264581283668335, 635.4645812836684], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-25.275000000000002, 9.625, 165.125], [-78.29807327927622, 31.881926720723783, 465.2019267207238], [-38.38960177179327, 18.43039822820673, 399.31039822820674], [-63.47733281670207, 25.972667183297922, 520.3226671832979], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-21.098445325131994, 14.881554674868008, 23.801554674868008], [-53.607098057672715, 23.97290194232728, 257.3929019423273], [-72.2111460623077, 27.618853937692307, 445.2888539376923], [-53.443565719469206, 23.89643428053078, 635.2564342805308], [-29.088027111603598, 14.521972888396402, 218.1119728883964], [-46.33330924751052, 19.136690752489482, 355.3666907524895], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-66.40959050039267, 25.07040949960733, 650.3904094996074]]",nsga2,1,div_on,,,,,2345521.025760372
34,20.0,105.50000000000004,6.48,5.0,18.5,0.8440040877234163,0.7727583889777174,0.0712456987456987,9.05,"[[-16.626784362567832, 19.523215637432166, 8.673215637432168], [-10.909373958333333, 7.070626041666667, 225.59062604166667], [-8.51786858866359, 12.382131411336408, 8.682131411336409], [-77.9775782030795, 25.672421796920514, 720.4224217969205], [-105.03541871633169, 47.264581283668335, 635.4645812836684], [-86.74962066939499, 33.99037933060504, 435.35037933060505], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-25.275000000000002, 9.625, 165.125], [-21.098445325131994, 14.881554674868008, 23.801554674868008], [-41.825217825, 18.314782175, 213.174782175], [-85.953488215288, 31.506511784712018, 550.346511784712], [-51.98552764728234, 22.49447235271765, 600.2144723527176], [-46.33330924751052, 19.136690752489482, 355.3666907524895], [-29.088027111603598, 14.521972888396402, 218.1119728883964], [-94.82930617779436, 42.82069382220565, 515.3706938222057], [-66.40959050039267, 25.07040949960733, 650.3904094996074], [-64.09514004106278, 24.964859958937225, 455.4048599589372], [-20.56671936295477, 8.733280637045231, 175.23328063704523], [-53.607098057672715, 23.97290194232728, 257.3929019423273], [-53.607098057672715, 23.97290194232728, 257.3929019423273]]",nsga2,1,div_on,,,,,2378501.857848475
